date,base_eur_mwh,peak_eur_mwh,offpeak_eur_mwh,peak_offpeak_spread
2017-01-06,188.42333333333332,251.95181818181817,134.66846153846154,117.28335664335663
2017-01-07,220.85458333333335,265.96363636363634,182.6853846153846,83.27825174825173
2017-01-08,237.32666666666668,279.25363636363636,201.85000000000002,77.40363636363634
2017-01-09,305.935,357.6363636363636,262.1876923076923,95.44867132867131
2017-01-10,288.39458333333334,345.25,240.28615384615387,104.96384615384613
2017-01-11,312.71166666666664,372.6363636363636,262.00615384615384,110.63020979020979
2017-01-12,339.7866666666667,388.1818181818182,298.8369230769231,89.3448951048951
2017-01-13,322.14875,385.5345454545455,268.5146153846154,117.01993006993007
2017-01-14,287.1670833333333,380.24545454545455,208.40846153846152,171.83699300699303
2017-01-15,334.76708333333335,399.8790909090909,279.6723076923077,120.20678321678321
2017-01-16,360.58125,425.4472727272727,305.6946153846154,119.7526573426573
2017-01-17,354.90541666666667,425.4472727272727,295.2161538461538,130.2311188811189
2017-01-18,329.35083333333336,435.45454545454544,239.57076923076923,195.8837762237762
2017-01-19,392.82,484.54545454545456,315.2061538461539,169.33930069930068
2017-01-20,447.7966666666667,519.2818181818183,387.3092307692308,131.97258741258747
2017-01-21,360.37125,415.83363636363634,313.44153846153847,102.39209790209787
2017-01-22,244.86333333333334,274.24636363636364,220.00076923076924,54.2455944055944
2017-01-23,433.68208333333337,534.8490909090909,348.0792307692308,186.76986013986016
2017-01-24,438.93249999999995,555.47,340.32384615384615,215.14615384615388
2017-01-25,439.42249999999996,561.6481818181818,336.00076923076927,225.64741258741253
2017-01-26,392.9983333333333,528.7227272727273,278.1546153846154,250.5681118881119
2017-01-27,487.21250000000003,601.1863636363637,390.7730769230769,210.41328671328677
2017-01-28,504.3825,619.0927272727273,407.32,211.7727272727273
2017-01-29,378.51875,429.7081818181818,335.20461538461535,94.50356643356645
2017-01-30,466.36999999999995,608.6863636363637,345.9484615384615,262.7379020979022
2017-01-31,511.53666666666663,622.4672727272728,417.6723076923077,204.79496503496506
2017-02-01,480.31666666666666,630.0,353.6615384615385,276.3384615384615
2017-02-02,499.3129166666667,624.7172727272728,393.20153846153846,231.5157342657343
2017-02-03,347.55750000000006,432.79727272727274,275.4315384615385,157.36573426573426
2017-02-04,225.99916666666664,267.7127272727273,190.7030769230769,77.0096503496504
2017-02-05,199.56208333333333,216.76363636363638,185.0069230769231,31.75671328671328
2017-02-06,309.23125,395.8118181818182,235.97076923076924,159.84104895104895
2017-02-07,304.7679166666667,374.7509090909091,245.55153846153846,129.19937062937063
2017-02-08,259.81666666666666,319.1009090909091,209.65307692307695,109.44783216783216
2017-02-09,262.24125,327.20363636363635,207.27307692307693,119.93055944055942
2017-02-10,262.59875,312.55454545454546,220.32846153846154,92.22608391608392
2017-02-11,186.00625,202.4081818181818,172.12769230769229,30.280489510489502
2017-02-12,165.41166666666666,167.97181818181818,163.2453846153846,4.72643356643357
2017-02-13,251.29999999999998,314.38454545454545,197.92076923076922,116.46377622377622
2017-02-14,230.41625,263.1218181818182,202.7423076923077,60.379510489510494
2017-02-15,191.24749999999997,234.77636363636364,154.41538461538462,80.36097902097902
2017-02-16,265.8595833333333,320.70181818181817,219.45461538461538,101.24720279720279
2017-02-17,270.47041666666667,313.99727272727273,233.64000000000001,80.35727272727271
2017-02-18,216.36041666666665,248.1472727272727,189.46384615384613,58.68342657342657
2017-02-19,174.56125,197.0890909090909,155.49923076923076,41.58986013986015
2017-02-20,239.67541666666668,293.63454545454545,194.0176923076923,99.61685314685315
2017-02-21,243.985,284.2736363636364,209.8946153846154,74.37902097902099
2017-02-22,198.35416666666666,268.3927272727273,139.09076923076924,129.30195804195807
2017-02-23,192.10916666666665,231.6681818181818,158.63615384615383,73.03202797202798
2017-02-24,141.2275,166.09454545454545,120.18615384615386,45.9083916083916
2017-02-25,200.76833333333332,216.99909090909088,187.03461538461536,29.964475524475517
2017-02-26,112.95958333333334,97.27181818181818,126.23384615384614,-28.96202797202797
2017-02-27,224.25291666666666,298.6072727272727,161.3376923076923,137.2695804195804
2017-02-28,157.47208333333333,186.43727272727273,132.96307692307693,53.4741958041958
2017-03-01,173.48625,207.47272727272727,144.72846153846154,62.744265734265724
2017-03-02,192.99166666666667,220.83999999999997,169.4276923076923,51.41230769230768
2017-03-03,177.54208333333335,203.33999999999997,155.71307692307693,47.62692307692305
2017-03-04,140.5575,144.8272727272727,136.9446153846154,7.882657342657325
2017-03-05,74.78,92.38363636363637,59.88461538461539,32.49902097902098
2017-03-06,172.87,221.6890909090909,131.56153846153845,90.12755244755246
2017-03-07,197.52541666666664,224.72090909090912,174.51384615384615,50.20706293706297
2017-03-08,162.55333333333334,173.01909090909092,153.6976923076923,19.321398601398613
2017-03-09,186.45208333333335,228.1527272727273,151.16692307692307,76.98580419580423
2017-03-10,174.3479166666667,200.3790909090909,152.32153846153847,48.05755244755244
2017-03-11,133.16708333333332,124.34181818181818,140.6346153846154,-16.292797202797203
2017-03-12,116.46791666666667,119.70636363636363,113.72769230769231,5.978671328671325
2017-03-13,164.05208333333334,193.87454545454545,138.8176923076923,55.05685314685314
2017-03-14,116.925,144.4409090909091,93.64230769230768,50.798601398601406
2017-03-15,164.99875,184.82272727272726,148.2246153846154,36.59811188811187
2017-03-16,175.72041666666667,194.00636363636366,160.2476923076923,33.75867132867137
2017-03-17,151.30416666666667,156.93545454545455,146.53923076923076,10.396223776223792
2017-03-18,141.08083333333335,162.84181818181818,122.6676923076923,40.17412587412588
2017-03-19,111.26291666666667,115.90818181818182,107.3323076923077,8.575874125874122
2017-03-20,249.0525,307.0709090909091,199.96,107.11090909090908
2017-03-21,237.18208333333334,259.22727272727275,218.52846153846153,40.69881118881122
2017-03-22,189.23166666666668,202.8909090909091,177.67384615384617,25.217062937062934
2017-03-23,178.75,191.5309090909091,167.9353846153846,23.595524475524485
2017-03-24,180.17,199.36818181818182,163.92538461538464,35.44279720279718
2017-03-25,180.76916666666668,215.54363636363635,151.3446153846154,64.19902097902096
2017-03-26,129.33913043478262,126.24454545454546,132.17583333333332,-5.931287878787856
2017-03-27,153.26500000000001,159.91727272727272,147.63615384615383,12.281118881118886
2017-03-28,182.46875,198.92636363636365,168.5430769230769,30.383286713286736
2017-03-29,172.92708333333334,179.3890909090909,167.45923076923074,11.929860139860153
2017-03-30,159.93541666666667,163.98090909090908,156.5123076923077,7.468601398601379
2017-03-31,184.31416666666667,202.64272727272729,168.8053846153846,33.837342657342674
2017-04-01,153.83583333333334,148.15727272727273,158.64076923076922,-10.483496503496497
2017-04-02,123.02083333333333,108.27090909090909,135.50153846153847,-27.230629370629387
2017-04-03,190.08333333333334,205.91545454545457,176.68692307692305,29.228531468531514
2017-04-04,214.705,235.26636363636362,197.30692307692306,37.959440559440566
2017-04-05,234.0675,264.57545454545453,208.25307692307692,56.322377622377616
2017-04-06,212.22916666666666,233.89181818181817,193.89923076923077,39.9925874125874
2017-04-07,177.70416666666665,191.02636363636364,166.43153846153848,24.59482517482516
2017-04-08,141.38750000000002,101.25454545454545,175.34615384615384,-74.09160839160839
2017-04-09,115.13041666666668,65.42818181818183,157.18615384615384,-91.75797202797202
2017-04-10,195.60625000000002,203.36363636363637,189.0423076923077,14.321328671328672
2017-04-11,194.63833333333332,201.52272727272728,188.81307692307695,12.709650349650332
2017-04-12,199.62583333333336,205.56636363636363,194.59923076923076,10.967132867132875
2017-04-13,195.3925,203.22636363636366,188.76384615384615,14.462517482517512
2017-04-14,173.03166666666667,172.8790909090909,173.16076923076923,-0.28167832167832785
2017-04-15,159.52708333333334,169.28636363636363,151.26923076923077,18.017132867132858
2017-04-16,97.02208333333333,87.38636363636364,105.17538461538462,-17.789020979020975
2017-04-17,71.47500000000001,29.59181818181818,106.91461538461537,-77.32279720279719
2017-04-18,167.98666666666665,175.74272727272728,161.42384615384617,14.318881118881109
2017-04-19,179.03583333333333,196.41454545454545,164.33076923076925,32.0837762237762
2017-04-20,159.44666666666666,203.7009090909091,122.00076923076924,81.70013986013987
2017-04-21,140.8675,139.36363636363637,142.14,-2.7763636363636124
2017-04-22,190.94708333333332,213.33090909090907,172.0069230769231,41.32398601398597
2017-04-23,176.525,160.0890909090909,190.4323076923077,-30.343216783216775
2017-04-24,222.15541666666664,254.64363636363635,194.66538461538462,59.97825174825172
2017-04-25,189.04541666666668,184.88090909090909,192.56923076923078,-7.688321678321699
2017-04-26,207.49166666666667,229.72181818181818,188.68153846153848,41.0402797202797
2017-04-27,200.55458333333334,208.01454545454544,194.2423076923077,13.77223776223775
2017-04-28,191.00166666666667,212.4609090909091,172.84384615384613,39.61706293706297
2017-04-29,156.65458333333333,158.56,155.0423076923077,3.5176923076923003
2017-04-30,142.81375,150.87363636363636,135.99384615384616,14.879790209790201
2017-05-01,76.34791666666666,68.49090909090908,82.99615384615385,-14.50524475524476
2017-05-02,79.72291666666666,68.49090909090908,89.22692307692309,-20.736013986014
2017-05-03,79.72291666666666,68.49090909090908,89.22692307692309,-20.736013986014
2017-05-04,213.55541666666667,232.90454545454543,197.18307692307692,35.7214685314685
2017-05-05,202.28333333333333,215.75727272727272,190.8823076923077,24.874965034965015
2017-05-06,161.92125000000001,165.99272727272728,158.47615384615386,7.516573426573416
2017-05-07,144.10958333333335,144.37636363636364,143.88384615384615,0.49251748251748495
2017-05-08,176.9825,205.0490909090909,153.23384615384614,51.81524475524475
2017-05-09,205.72625000000002,230.34272727272727,184.89692307692306,45.445804195804214
2017-05-10,224.00208333333333,261.0518181818182,192.6523076923077,68.3995104895105
2017-05-11,198.64083333333335,207.17909090909095,191.41615384615383,15.762937062937112
2017-05-12,171.63916666666668,190.73454545454544,155.48153846153846,35.25300699300698
2017-05-13,224.5575,242.98000000000002,208.96923076923076,34.010769230769256
2017-05-14,112.85625,67.7990909090909,150.98153846153846,-83.18244755244756
2017-05-15,191.42416666666668,209.46363636363637,176.16,33.30363636363637
2017-05-16,202.28875000000002,213.50545454545454,192.7976923076923,20.70776223776224
2017-05-17,185.13083333333336,187.36636363636364,183.23923076923077,4.127132867132872
2017-05-18,212.14374999999998,236.21454545454546,191.77615384615385,44.43839160839161
2017-05-19,193.00791666666666,201.67,185.67846153846156,15.991538461538426
2017-05-20,165.535,167.72636363636363,163.68076923076922,4.045594405594414
2017-05-21,119.45958333333334,94.41454545454545,140.65153846153845,-46.236993006993
2017-05-22,233.78375000000003,291.45,184.98923076923077,106.46076923076922
2017-05-23,238.88250000000002,278.10909090909087,205.69076923076923,72.41832167832163
2017-05-24,236.56333333333336,269.52909090909094,208.66923076923075,60.85986013986019
2017-05-25,209.80541666666667,225.6090909090909,196.43307692307692,29.17601398601397
2017-05-26,246.89374999999998,275.2518181818182,222.89846153846156,52.35335664335662
2017-05-27,194.07916666666665,206.7109090909091,183.39076923076922,23.320139860139875
2017-05-28,131.38833333333335,115.97272727272728,144.4323076923077,-28.459580419580405
2017-05-29,189.14458333333334,202.4209090909091,177.91076923076923,24.510139860139873
2017-05-30,217.43791666666667,252.87727272727273,187.45076923076925,65.42650349650347
2017-05-31,223.67708333333334,252.68454545454549,199.13230769230768,53.55223776223781
2017-06-01,227.21208333333334,255.38909090909092,203.37,52.01909090909092
2017-06-02,168.09583333333333,168.42818181818183,167.8146153846154,0.613566433566433
2017-06-03,159.71791666666667,169.28272727272727,151.6246153846154,17.658111888111875
2017-06-04,105.42666666666666,90.24,118.27692307692307,-28.036923076923074
2017-06-05,148.12666666666667,148.0,148.23384615384614,-0.2338461538461445
2017-06-06,221.15791666666667,264.4118181818182,184.55846153846156,79.85335664335665
2017-06-07,214.38708333333332,238.24181818181816,194.2023076923077,44.03951048951046
2017-06-08,195.6208333333333,229.00454545454548,167.37307692307692,61.631468531468556
2017-06-09,150.36333333333334,148.1818181818182,152.20923076923077,-4.027412587412584
2017-06-10,169.14041666666665,179.6590909090909,160.23999999999998,19.419090909090926
2017-06-11,139.39291666666665,139.34272727272727,139.4353846153846,-0.09265734265733272
2017-06-12,196.4025,249.1472727272727,151.7723076923077,97.37496503496502
2017-06-13,199.14208333333332,231.80181818181816,171.5069230769231,60.29489510489506
2017-06-14,205.19083333333333,234.0381818181818,180.78153846153845,53.256643356643366
2017-06-15,228.2558333333333,259.60818181818183,201.72692307692307,57.88125874125876
2017-06-16,213.41,247.62272727272727,184.46076923076922,63.16195804195806
2017-06-17,139.67916666666667,160.91,121.71461538461539,39.19538461538461
2017-06-18,135.90291666666667,141.0,131.59,9.409999999999997
2017-06-19,149.81958333333333,165.9009090909091,136.2123076923077,29.688601398601406
2017-06-20,202.9725,250.99363636363634,162.33923076923077,88.65440559440557
2017-06-21,244.99541666666664,284.0490909090909,211.95,72.09909090909093
2017-06-22,261.45416666666665,310.1563636363636,220.24461538461537,89.91174825174824
2017-06-23,225.41916666666668,259.3118181818182,196.74076923076925,62.57104895104894
2017-06-24,191.53625,203.05363636363637,181.7907692307692,21.26286713286717
2017-06-25,153.5625,156.91545454545454,150.72538461538463,6.19006993006991
2017-06-26,215.60666666666665,259.8536363636363,178.16692307692307,81.68671328671326
2017-06-27,254.73,303.36545454545455,213.57692307692307,89.78853146853149
2017-06-28,250.30666666666664,289.59090909090907,217.06615384615387,72.5247552447552
2017-06-29,213.12,240.47454545454548,189.97384615384615,50.500699300699324
2017-06-30,239.52333333333334,306.59727272727275,182.7684615384615,123.82881118881124
2017-07-01,188.83375,202.22727272727272,177.50076923076924,24.726503496503483
2017-07-02,161.025,165.81,156.97615384615386,8.833846153846139
2017-07-03,195.74541666666667,232.5590909090909,164.5953846153846,67.96370629370631
2017-07-04,152.20583333333335,204.56454545454545,107.90230769230769,96.66223776223777
2017-07-05,225.77333333333334,257.54727272727274,198.8876923076923,58.659580419580436
2017-07-06,227.68375,262.1690909090909,198.50384615384613,63.6652447552448
2017-07-07,261.74291666666664,319.80454545454546,212.61384615384617,107.1906993006993
2017-07-08,200.20875,204.30727272727273,196.74076923076925,7.566503496503486
2017-07-09,236.60041666666666,271.4927272727273,207.07615384615386,64.41657342657342
2017-07-10,275.14708333333334,328.06,230.37461538461537,97.68538461538463
2017-07-11,241.77291666666667,254.96272727272728,230.6123076923077,24.350419580419583
2017-07-12,244.32791666666665,302.17454545454547,195.3807692307692,106.79377622377626
2017-07-13,278.05458333333337,329.43454545454546,234.57923076923078,94.85531468531468
2017-07-14,223.77583333333334,273.65272727272725,181.5723076923077,92.08041958041954
2017-07-15,222.06208333333333,244.33727272727273,203.21384615384616,41.12342657342657
2017-07-16,162.26416666666668,169.71818181818182,155.9569230769231,13.761258741258729
2017-07-17,194.3970833333333,231.4527272727273,163.0423076923077,68.41041958041959
2017-07-18,249.55041666666668,296.95454545454544,209.43923076923076,87.51531468531468
2017-07-19,273.12833333333333,335.7581818181818,220.13384615384615,115.62433566433566
2017-07-20,283.37708333333336,334.7809090909091,239.88153846153847,94.89937062937065
2017-07-21,279.64958333333334,329.2990909090909,237.63846153846154,91.66062937062938
2017-07-22,231.04625,250.90090909090907,214.24615384615385,36.65475524475522
2017-07-23,235.37708333333333,257.35181818181815,216.78307692307692,40.56874125874123
2017-07-24,268.84708333333333,334.1136363636364,213.62153846153845,120.49209790209792
2017-07-25,191.41583333333332,210.45181818181817,175.30846153846156,35.14335664335661
2017-07-26,255.75666666666666,308.2081818181818,211.37461538461537,96.83356643356643
2017-07-27,276.17791666666665,326.1781818181818,233.87,92.30818181818182
2017-07-28,228.51166666666666,242.33727272727273,216.81307692307695,25.524195804195784
2017-07-29,212.75625,244.75454545454548,185.68076923076922,59.073776223776264
2017-07-30,183.92541666666668,198.0290909090909,171.99153846153845,26.037552447552457
2017-07-31,297.3954166666667,369.56545454545454,236.32846153846154,133.236993006993
2017-08-01,331.0025,394.44272727272727,277.3223076923077,117.1204195804196
2017-08-02,330.8595833333333,422.8627272727272,253.01076923076923,169.851958041958
2017-08-03,397.3025,488.7663636363637,319.90999999999997,168.8563636363637
2017-08-04,444.9066666666667,551.3754545454545,354.8176923076923,196.55776223776223
2017-08-05,346.2320833333333,386.64090909090913,312.04,74.60090909090911
2017-08-06,228.50375,235.63545454545454,222.46923076923076,13.166223776223774
2017-08-07,335.30125,485.9290909090909,207.8469230769231,278.0821678321678
2017-08-08,232.76874999999998,284.8727272727273,188.68076923076922,96.19195804195806
2017-08-09,370.44958333333335,492.81,266.9138461538462,225.89615384615382
2017-08-10,313.06374999999997,362.40909090909093,271.31,91.09909090909093
2017-08-11,300.49875000000003,336.8463636363636,269.7430769230769,67.1032867132867
2017-08-12,248.51083333333335,270.43363636363637,229.96076923076924,40.47286713286712
2017-08-13,162.20458333333332,186.25,141.85846153846154,44.39153846153846
2017-08-14,141.4975,177.57636363636362,110.96923076923076,66.60713286713286
2017-08-15,75.22166666666666,48.73727272727273,97.63153846153847,-48.89426573426574
2017-08-16,200.0525,245.48363636363638,161.61076923076922,83.87286713286716
2017-08-17,246.04,292.2309090909091,206.95538461538462,85.27552447552449
2017-08-18,270.64875,324.8127272727273,224.8176923076923,99.99503496503496
2017-08-19,224.66208333333336,223.0727272727273,226.0069230769231,-2.9341958041958094
2017-08-20,111.37124999999999,98.27727272727272,122.45076923076924,-24.173496503496523
2017-08-21,222.64124999999999,296.1563636363636,160.43615384615384,135.72020979020976
2017-08-22,171.84875,199.5609090909091,148.4,51.16090909090909
2017-08-23,263.0058333333333,275.5090909090909,252.42615384615385,23.08293706293705
2017-08-24,298.87791666666664,354.4918181818182,251.82,102.6718181818182
2017-08-25,376.45,482.1763636363636,286.9892307692308,195.1871328671328
2017-08-26,227.54541666666668,248.96727272727273,209.41923076923075,39.54804195804198
2017-08-27,152.29166666666666,152.80090909090907,151.86076923076922,0.9401398601398512
2017-08-28,263.54791666666665,334.9645454545455,203.11846153846153,131.84608391608396
2017-08-29,224.91583333333335,261.76181818181817,193.73846153846154,68.02335664335664
2017-08-30,253.6029166666667,277.76454545454544,233.15846153846152,44.60608391608392
2017-08-31,309.0004166666667,379.5554545454545,249.3,130.25545454545448
2017-09-01,209.33541666666667,236.91000000000003,186.00307692307692,50.90692307692311
2017-09-02,187.82291666666666,208.3881818181818,170.42153846153846,37.966643356643345
2017-09-03,148.50125,144.04454545454544,152.2723076923077,-8.22776223776225
2017-09-04,185.01541666666665,200.69727272727275,171.74615384615385,28.9511188811189
2017-09-05,244.1604166666667,282.07272727272726,212.08076923076925,69.99195804195801
2017-09-06,238.22041666666667,262.54818181818183,217.63538461538462,44.91279720279721
2017-09-07,223.69791666666666,245.87454545454545,204.93307692307692,40.94146853146853
2017-09-08,219.63333333333333,253.67545454545453,190.82846153846154,62.84699300699299
2017-09-09,194.04958333333332,196.2190909090909,192.21384615384616,4.005244755244746
2017-09-10,176.59875,189.23454545454544,165.90692307692308,23.32762237762236
2017-09-11,192.74749999999997,226.66454545454545,164.04846153846154,62.61608391608391
2017-09-12,179.16291666666666,229.05727272727273,136.9446153846154,92.11265734265734
2017-09-13,209.05166666666665,258.81636363636363,166.94307692307694,91.87328671328669
2017-09-14,225.27583333333334,243.10727272727271,210.18769230769232,32.9195804195804
2017-09-15,200.47875,240.3618181818182,166.7315384615385,73.6302797202797
2017-09-16,245.13125,270.54727272727274,223.62538461538463,46.92188811188811
2017-09-17,188.23000000000002,204.64454545454547,174.3407692307692,30.303776223776254
2017-09-18,310.2004166666667,360.1645454545455,267.9230769230769,92.24146853146857
2017-09-19,217.7675,235.6090909090909,202.67076923076925,32.93832167832164
2017-09-20,206.9729166666667,230.08090909090907,187.42000000000002,42.66090909090906
2017-09-21,196.3133333333333,213.84636363636363,181.4776923076923,32.368671328671326
2017-09-22,172.6654166666667,197.43363636363637,151.7076923076923,45.72594405594407
2017-09-23,181.9416666666667,193.59909090909093,172.07769230769233,21.5213986013986
2017-09-24,161.51500000000001,169.62,154.65692307692308,14.963076923076926
2017-09-25,207.92416666666668,243.43454545454543,177.87692307692308,65.55762237762235
2017-09-26,153.67583333333332,168.54545454545453,141.09384615384616,27.451608391608374
2017-09-27,154.36249999999998,176.92,135.2753846153846,41.64461538461538
2017-09-28,181.21916666666667,203.27363636363637,162.55769230769232,40.71594405594405
2017-09-29,168.18208333333334,178.9609090909091,159.06153846153848,19.899370629370623
2017-09-30,153.00833333333333,170.4318181818182,138.26538461538462,32.16643356643357
2017-10-01,122.45625,130.2290909090909,115.87923076923077,14.349860139860127
2017-10-02,190.33166666666668,246.7881818181818,142.56076923076924,104.22741258741257
2017-10-03,232.88458333333332,274.1227272727273,197.99076923076925,76.13195804195803
2017-10-04,237.6833333333333,273.5672727272727,207.32,66.24727272727273
2017-10-05,240.32666666666668,267.14363636363635,217.6353846153846,49.50825174825175
2017-10-06,217.88375,283.9390909090909,161.99076923076925,121.94832167832166
2017-10-07,141.4625,168.0990909090909,118.92384615384616,49.17524475524475
2017-10-08,89.35708333333334,104.5909090909091,76.46692307692308,28.123986013986013
2017-10-09,259.70125,302.3218181818182,223.6376923076923,78.68412587412587
2017-10-10,316.18375,354.9018181818182,283.4223076923077,71.47951048951052
2017-10-11,279.2079166666667,311.82363636363635,251.60999999999999,60.21363636363637
2017-10-12,253.15125,278.2872727272727,231.88230769230768,46.40496503496502
2017-10-13,243.31083333333333,282.41818181818184,210.21999999999997,72.19818181818187
2017-10-14,213.90791666666667,211.3709090909091,216.05461538461537,-4.68370629370628
2017-10-15,115.50041666666668,79.18181818181819,146.23153846153846,-67.04972027972028
2017-10-16,228.88958333333335,269.2081818181818,194.77384615384614,74.43433566433566
2017-10-17,236.32291666666666,289.2236363636364,191.56076923076924,97.66286713286715
2017-10-18,267.0308333333333,302.8609090909091,236.71307692307693,66.14783216783218
2017-10-19,264.74125,302.8609090909091,232.48615384615385,70.37475524475525
2017-10-20,275.8625,314.4836363636364,243.18307692307692,71.30055944055945
2017-10-21,366.9275,416.95272727272726,324.5984615384615,92.35426573426577
2017-10-22,183.00625,198.99454545454546,169.4776923076923,29.51685314685315
2017-10-23,195.54708333333335,242.63636363636363,155.7023076923077,86.93405594405593
2017-10-24,142.5025,177.98727272727274,112.47692307692309,65.51034965034965
2017-10-25,198.59,257.3127272727273,148.90153846153845,108.41118881118882
2017-10-26,305.21999999999997,368.7918181818182,251.42846153846156,117.36335664335664
2017-10-27,292.125,349.45363636363635,243.61615384615385,105.8374825174825
2017-10-28,165.535,185.08272727272725,148.9946153846154,36.088111888111854
2017-10-29,104.7164,95.91272727272727,111.63357142857141,-15.720844155844148
2017-10-30,143.31083333333333,165.8090909090909,124.27384615384615,41.53524475524476
2017-10-31,192.05708333333334,224.25181818181818,164.8153846153846,59.43643356643358
2017-11-01,169.49333333333334,201.30363636363637,142.57692307692307,58.726713286713306
2017-11-02,256.67,338.79090909090905,187.18307692307692,151.60783216783213
2017-11-03,350.99375000000003,480.1263636363636,241.7276923076923,238.39867132867127
2017-11-04,278.0575,330.06363636363636,234.05230769230772,96.01132867132864
2017-11-05,226.64374999999998,238.99272727272728,216.19461538461536,22.79811188811192
2017-11-06,324.22791666666666,430.26454545454544,234.5046153846154,195.75993006993005
2017-11-07,305.49083333333334,378.85181818181815,243.41615384615383,135.4356643356643
2017-11-08,289.12666666666667,375.5072727272727,216.03538461538463,159.4718881118881
2017-11-09,352.5229166666666,471.6336363636364,251.73692307692306,219.89671328671335
2017-11-10,317.7104166666667,420.4263636363636,230.7969230769231,189.6294405594405
2017-11-11,217.70083333333332,267.9572727272727,175.17615384615385,92.78111888111886
2017-11-12,155.92125000000001,161.54454545454544,151.16307692307691,10.381468531468528
2017-11-13,250.31708333333333,325.5018181818182,186.69923076923078,138.8025874125874
2017-11-14,190.36958333333334,230.50181818181818,156.41153846153844,74.09027972027974
2017-11-15,286.34499999999997,381.3536363636364,205.9530769230769,175.40055944055948
2017-11-16,247.6,310.95909090909095,193.98846153846154,116.97062937062941
2017-11-17,246.91208333333336,329.42636363636365,177.09230769230768,152.33405594405596
2017-11-18,228.02625,286.7109090909091,178.37,108.34090909090912
2017-11-19,156.03166666666667,173.44545454545457,141.29692307692306,32.1485314685315
2017-11-20,218.61166666666668,312.20909090909095,139.41384615384615,172.7952447552448
2017-11-21,279.625,394.04636363636365,182.80692307692306,211.2394405594406
2017-11-22,332.91791666666666,444.8781818181818,238.1823076923077,206.69587412587413
2017-11-23,349.82958333333335,451.01727272727277,264.20923076923077,186.808041958042
2017-11-24,351.22208333333333,457.88090909090914,260.9723076923077,196.90860139860143
2017-11-25,205.6833333333333,242.52545454545455,174.50923076923075,68.0162237762238
2017-11-26,136.70041666666665,173.60636363636365,105.47230769230768,68.13405594405597
2017-11-27,265.39625,378.4945454545454,169.6976923076923,208.7968531468531
2017-11-28,286.41875,392.2572727272727,196.86307692307693,195.3941958041958
2017-11-29,334.1091666666667,450.9336363636364,235.2576923076923,215.67594405594411
2017-11-30,95.00791666666667,62.41090909090909,122.59,-60.17909090909092
2017-12-01,232.30083333333334,335.63363636363636,144.8653846153846,190.76825174825174
2017-12-02,174.92458333333332,232.60727272727271,126.11615384615385,106.49111888111887
2017-12-03,156.94375,181.64272727272726,136.04461538461538,45.59811188811187
2017-12-04,228.30208333333334,321.2809090909091,149.6276923076923,171.6532167832168
2017-12-05,242.0616666666667,331.6363636363636,166.2676923076923,165.36867132867133
2017-12-06,187.74958333333333,243.37818181818182,140.67923076923077,102.69895104895105
2017-12-07,234.48333333333335,311.0090909090909,169.73076923076923,141.27832167832167
2017-12-08,251.65125,295.65727272727275,214.41538461538462,81.24188811188813
2017-12-09,202.54291666666666,241.51545454545456,169.56615384615387,71.9493006993007
2017-12-10,92.69833333333334,102.16545454545454,84.68769230769232,17.47776223776222
2017-12-11,179.79083333333332,271.37636363636364,102.2953846153846,169.08097902097904
2017-12-12,168.09541666666667,219.77181818181816,124.36923076923077,95.4025874125874
2017-12-13,216.165,291.17,152.69923076923078,138.47076923076924
2017-12-14,187.3658333333333,239.32,143.4046153846154,95.9153846153846
2017-12-15,173.45208333333335,257.46,102.36846153846153,155.09153846153845
2017-12-16,133.8775,167.6472727272727,105.30307692307693,62.34419580419578
2017-12-17,119.54541666666667,132.49,108.5923076923077,23.89769230769231
2017-12-18,211.68458333333334,299.08454545454543,137.73076923076923,161.3537762237762
2017-12-19,275.08875,356.7145454545455,206.02076923076922,150.69377622377627
2017-12-20,278.1075,346.4736363636364,220.25923076923075,126.21440559440563
2017-12-21,237.32375000000002,301.3590909090909,183.14000000000001,118.21909090909091
2017-12-22,186.09333333333333,222.8790909090909,154.96692307692308,67.91216783216782
2017-12-23,168.01666666666668,197.25727272727272,143.27461538461537,53.98265734265735
2017-12-24,80.55333333333333,97.73,66.01923076923077,31.71076923076923
2017-12-25,89.66416666666667,112.41272727272727,70.41538461538461,41.99734265734266
2017-12-26,64.55333333333333,56.08636363636364,71.71769230769232,-15.631328671328674
2017-12-27,134.79583333333332,184.6818181818182,92.58461538461538,92.09720279720281
2017-12-28,134.59833333333333,179.7018181818182,96.43384615384615,83.26797202797205
2017-12-29,84.00416666666666,126.78272727272729,47.80692307692308,78.97580419580422
2017-12-30,117.63625,168.24272727272728,74.81538461538462,93.42734265734266
2017-12-31,20.0,,20.0,
2018-01-01,23.388695652173915,27.01090909090909,20.06833333333333,6.94257575757576
2018-01-02,44.98791666666667,30.037272727272725,57.638461538461534,-27.60118881118881
2018-01-03,139.40666666666667,195.77727272727273,91.70846153846153,104.0688111888112
2018-01-04,186.895,239.61,142.29,97.32000000000002
2018-01-05,163.22791666666666,197.36090909090908,134.34615384615384,63.014755244755236
2018-01-06,144.82583333333335,185.82,110.13846153846154,75.68153846153845
2018-01-07,105.73291666666667,133.85545454545456,81.93692307692308,51.918531468531484
2018-01-08,164.05125,206.02363636363634,128.53615384615384,77.4874825174825
2018-01-09,145.75875,193.09454545454545,105.70538461538462,87.38916083916084
