month_start,biomass_avg_mw,lignite_avg_mw,gas_avg_mw,hard_coal_avg_mw,hydro_ror_avg_mw,hydro_reservoir_avg_mw,nuclear_avg_mw,solar_avg_mw,wind_avg_mw,storage_avg_mw,biomass_total_mwh,lignite_total_mwh,gas_total_mwh,hard_coal_total_mwh,hydro_ror_total_mwh,hydro_reservoir_total_mwh,nuclear_total_mwh,solar_total_mwh,wind_total_mwh,storage_total_mwh,total_generation_mwh,biomass_share_pct,lignite_share_pct,gas_share_pct,hard_coal_share_pct,hydro_ror_share_pct,hydro_reservoir_share_pct,nuclear_share_pct,solar_share_pct,wind_share_pct,storage_share_pct
2022-07-01,56.78944182918628,1259.6495998655012,1159.881832548756,32.45950235373235,655.8376967047748,801.2922225958305,1344.3276798924007,225.37811365164762,553.8108137188972,,168891.8,3746197.91,3449488.57,96534.56,1950461.31,2383043.07,3998030.52,670274.51,1647033.36,0.0,18109955.61,0.9325909109724205,20.68584810849241,19.047471149488917,0.5330469167284724,10.770105416067334,13.158746058351051,22.076423631830206,3.701138337577626,9.094629470491563,0.0
2022-08-01,56.659963037634405,1140.8913877688171,1154.871317204301,23.132883064516133,597.7083635752689,645.6622782258064,1205.4587331989246,203.11196236559138,599.7310248655914,,168620.05,3395292.77,3436897.04,68843.46,1778780.09,1921490.94,3587445.19,604461.2,1784799.53,0.0,16746630.27,1.0068894295831372,20.27448337521576,20.522917056077098,0.41108843325529515,10.621719482196463,11.47389599591369,21.42189283551908,3.6094497236428205,10.657663668596657,0.0
2022-09-01,54.823729166666666,1117.7126076388888,1149.9750833333335,33.03622569444445,857.0789722222222,528.7557847222222,1356.8385138888889,156.23644097222223,709.9087222222223,,157892.34,3219012.31,3311928.24,95144.33,2468387.44,1522816.66,3907694.92,449960.95,2044537.12,0.0,17177374.310000002,0.9191878639337865,18.73983911572571,19.280759563304876,0.5538933266687368,14.369992732608733,8.86524699594789,22.749081725052072,2.6194978457100406,11.90250083104814,0.0
2022-10-01,63.94072483221476,1002.7846577181207,1162.0284630872482,26.264345637583894,885.7980100671141,639.1495939597315,1352.9239463087247,157.82691946308725,529.536489932886,,190543.36,2988298.28,3462844.82,78267.75,2639678.07,1904665.79,4031713.36,470324.22,1578018.74,0.0,17344354.389999997,1.0985900986309356,17.229227521567037,19.965256371817024,0.4512577882122023,15.219235093131653,10.98147412796263,23.245104829756656,2.7116847904766552,9.098169378445226,0.0
2022-11-01,71.85115972222222,1310.2713194444443,1430.5982222222221,28.06696527777778,831.4784965277777,535.1879513888889,1383.2868611111112,72.07576388888889,789.2229305555555,,206931.34,3773581.4,4120122.88,80832.86,2394658.07,1541341.3,3983866.16,207578.2,2272962.04,0.0,18581874.25,1.113619311033708,20.30786210922722,22.172805738366247,0.4350091864387684,12.88706423142434,8.29486455059828,21.439528146629236,1.1171004453439353,12.232146280938265,0.0
2022-12-01,64.57538306451613,1126.180379704301,1387.1461962365593,47.38672043010753,1226.8237836021506,508.89288642473116,1379.2950403225807,52.741985887096774,810.2839112903225,,192176.34,3351512.81,4128147.08,141022.88,3651027.58,1514465.23,4104782.04,156960.15,2411404.92,0.0,19651499.03,0.977922038958063,17.05474378765496,21.006779552531672,0.7176189449197454,18.578875710327935,7.706614277557226,20.887882566788598,0.798718457866163,12.270844663395634,0.0
2023-01-01,59.669741263440855,933.5881149193548,1639.499996639785,58.39646505376344,1444.9566532258063,616.8931350806452,1391.668998655914,53.309287634408605,1216.5127755376345,,177577.15,2778358.23,4879151.99,173787.88,4300191.0,1835873.97,4141606.94,158648.44,3620342.02,0.0,22065537.62,0.8047714633476489,12.591391507640953,22.112092050626412,0.7875986662680735,19.488267514961187,8.320096258774047,18.769571860538242,0.7189874216171488,16.407223256226285,0.0
2023-02-01,60.9547693452381,964.0844977678571,1660.5883370535714,44.46972470238095,1406.5829613095239,604.1881361607143,1390.2493117559522,123.67171502976191,1220.1299107142859,,163846.42,2591459.13,4463661.45,119534.62,3780895.0,1624057.71,3736990.15,332429.57,3279709.2,0.0,20092583.25,0.8154572160351756,12.897590607220701,22.215468237514955,0.5949191227066336,18.81736635332841,8.08287162378685,18.598853634213512,1.65448895178772,16.32298425340604,0.0
2023-03-01,57.7832267833109,918.584969717362,889.9493909825034,66.52374495289368,1506.424498654105,810.5678196500673,1394.959168909825,171.37561238223418,802.291907806191,,171731.75,2730034.53,2644929.59,197708.57,4477093.61,2409007.56,4145818.65,509328.32,2384411.55,0.0,19670064.13,0.8730614646958959,13.879133855167558,13.44647161554526,1.0051241759728824,22.760950754459998,12.247075271736799,21.076792747599445,2.5893576992623664,12.122032415559795,0.0
2023-04-01,38.8819375,983.6548124999999,594.9518611111112,59.8247013888889,1828.7085729166668,1031.40175,1396.3989583333334,175.68868055555555,976.3948402777778,,111979.98,2832925.86,1713461.36,172295.14,5266680.69,2970437.04,4021629.0,505983.4,2812017.14,0.0,20407409.61,0.5487221658212211,13.881849358341958,8.396270730805409,0.844277364411661,25.807688435965098,14.55567902427181,19.706709851255834,2.479410222412839,13.77939284671417,0.0
